C:\Users\Perseo\Documents\Anas_OK-ROAD\env1\Scripts\python.exe C:/Users/Perseo/Documents/Ciuffetti/Script_nuovi_dati_ML/clean_SVM.py
2023-05-16 17:50:49,921 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-01_seq_1',) {'whole': None} Took 0.2340 seconds
2023-05-16 17:50:51,265 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-07_seq_2',) {'whole': None} Took 0.1032 seconds
2023-05-16 17:50:51,359 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-07_seq_3',) {'whole': None} Took 0.0962 seconds
2023-05-16 17:50:51,468 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-08_seq_1',) {'whole': None} Took 0.1085 seconds
2023-05-16 17:50:51,578 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-08_seq_2',) {'whole': None} Took 0.1030 seconds
2023-05-16 17:50:51,671 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-09_seq_0',) {'whole': None} Took 0.1002 seconds
2023-05-16 17:50:51,765 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-09_seq_1',) {'whole': None} Took 0.0848 seconds
2023-05-16 17:50:51,859 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-09_seq_2',) {'whole': None} Took 0.0976 seconds
2023-05-16 17:50:51,968 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-10_seq_1',) {'whole': None} Took 0.1166 seconds
2023-05-16 17:50:52,093 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-11_seq_1',) {'whole': None} Took 0.1121 seconds
2023-05-16 17:50:52,187 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-11_seq_2',) {'whole': None} Took 0.0918 seconds
2023-05-16 17:50:52,296 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-12_seq_0',) {'whole': None} Took 0.1088 seconds
2023-05-16 17:50:52,390 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-12_seq_1',) {'whole': None} Took 0.0954 seconds
2023-05-16 17:50:52,499 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-12_seq_2',) {'whole': None} Took 0.1085 seconds
2023-05-16 17:50:52,593 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-13_seq_0',) {'whole': None} Took 0.0989 seconds
2023-05-16 17:50:52,687 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-13_seq_1',) {'whole': None} Took 0.0864 seconds
2023-05-16 17:50:52,781 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-14_seq_0',) {'whole': None} Took 0.1005 seconds
2023-05-16 17:50:52,890 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-14_seq_1',) {'whole': None} Took 0.1066 seconds
2023-05-16 17:50:52,999 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-14_seq_2',) {'whole': None} Took 0.1079 seconds
2023-05-16 17:50:53,077 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-15_seq_2',) {'whole': None} Took 0.0866 seconds
2023-05-16 17:50:53,171 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-15_seq_3',) {'whole': None} Took 0.0927 seconds
2023-05-16 17:50:53,296 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-16_seq_1',) {'whole': None} Took 0.1225 seconds
2023-05-16 17:50:53,421 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-16_seq_2',) {'whole': None} Took 0.1195 seconds
2023-05-16 17:50:53,531 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-16_seq_3',) {'whole': None} Took 0.1174 seconds
2023-05-16 17:50:53,624 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-17_seq_0',) {'whole': None} Took 0.0950 seconds
2023-05-16 17:50:53,734 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-17_seq_1',) {'whole': None} Took 0.0984 seconds
2023-05-16 17:50:53,828 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-17_seq_2',) {'whole': None} Took 0.1052 seconds
2023-05-16 17:50:53,937 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-18_seq_0',) {'whole': None} Took 0.1035 seconds
2023-05-16 17:50:54,046 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-18_seq_1',) {'whole': None} Took 0.1107 seconds
2023-05-16 17:50:54,140 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-18_seq_2',) {'whole': None} Took 0.0923 seconds
2023-05-16 17:50:54,249 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-19_seq_1',) {'whole': None} Took 0.1034 seconds
2023-05-16 17:50:54,343 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-20_seq_0',) {'whole': None} Took 0.0958 seconds
2023-05-16 17:50:54,437 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-20_seq_1',) {'whole': None} Took 0.0987 seconds
2023-05-16 17:50:54,546 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-20_seq_2',) {'whole': None} Took 0.0981 seconds
2023-05-16 17:50:54,640 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-23_seq_1',) {'whole': None} Took 0.0985 seconds
2023-05-16 17:50:54,843 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-23_seq_2',) {'whole': None} Took 0.2094 seconds
2023-05-16 17:50:54,953 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-24_seq_1',) {'whole': None} Took 0.1053 seconds
2023-05-16 17:50:55,078 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-24_seq_2',) {'whole': None} Took 0.1155 seconds
2023-05-16 17:50:55,171 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-25_seq_0',) {'whole': None} Took 0.1040 seconds
2023-05-16 17:50:55,281 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-25_seq_1',) {'whole': None} Took 0.1130 seconds
2023-05-16 17:50:55,390 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-25_seq_2',) {'whole': None} Took 0.0957 seconds
2023-05-16 17:50:55,484 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-25_seq_3',) {'whole': None} Took 0.0998 seconds
2023-05-16 17:50:55,578 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-26_seq_1',) {'whole': None} Took 0.0909 seconds
2023-05-16 17:50:55,671 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-26_seq_2',) {'whole': None} Took 0.0915 seconds
2023-05-16 17:50:55,781 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-27_seq_0',) {'whole': None} Took 0.1068 seconds
2023-05-16 17:50:55,874 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-27_seq_2',) {'whole': None} Took 0.1021 seconds
2023-05-16 17:50:55,968 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-28_seq_0',) {'whole': None} Took 0.0912 seconds
2023-05-16 17:50:56,078 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-28_seq_2',) {'whole': None} Took 0.1045 seconds
2023-05-16 17:50:56,171 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-29_seq_0',) {'whole': None} Took 0.1000 seconds
2023-05-16 17:50:56,281 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-29_seq_3',) {'whole': None} Took 0.1057 seconds
2023-05-16 17:50:56,390 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-29_seq_4',) {'whole': None} Took 0.1029 seconds
2023-05-16 17:50:56,499 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-31_seq_0',) {'whole': None} Took 0.1089 seconds
2023-05-16 17:50:56,609 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-05-31_seq_1',) {'whole': None} Took 0.1116 seconds
2023-05-16 17:50:56,703 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-01_seq_0',) {'whole': None} Took 0.0935 seconds
2023-05-16 17:50:56,796 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-01_seq_2',) {'whole': None} Took 0.0935 seconds
2023-05-16 17:50:56,906 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-02_seq_0',) {'whole': None} Took 0.1184 seconds
2023-05-16 17:50:57,031 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-02_seq_2',) {'whole': None} Took 0.1127 seconds
2023-05-16 17:50:57,140 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-03_seq_0',) {'whole': None} Took 0.1157 seconds
2023-05-16 17:50:57,234 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-03_seq_1',) {'whole': None} Took 0.0992 seconds
2023-05-16 17:50:57,343 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-03_seq_2',) {'whole': None} Took 0.1047 seconds
2023-05-16 17:50:57,437 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-04_seq_3',) {'whole': None} Took 0.0966 seconds
2023-05-16 17:50:57,546 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-04_seq_4',) {'whole': None} Took 0.1039 seconds
2023-05-16 17:50:57,656 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-05_seq_0',) {'whole': None} Took 0.1096 seconds
2023-05-16 17:50:57,765 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-05_seq_3',) {'whole': None} Took 0.1076 seconds
2023-05-16 17:50:57,859 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-05_seq_4',) {'whole': None} Took 0.1035 seconds
2023-05-16 17:50:57,953 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-06_seq_2',) {'whole': None} Took 0.0900 seconds
2023-05-16 17:50:58,062 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-07_seq_1',) {'whole': None} Took 0.1070 seconds
2023-05-16 17:50:58,156 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-07_seq_2',) {'whole': None} Took 0.0987 seconds
2023-05-16 17:50:58,249 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-08_seq_3',) {'whole': None} Took 0.0903 seconds
2023-05-16 17:50:58,359 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-09_seq_0',) {'whole': None} Took 0.1034 seconds
2023-05-16 17:50:58,468 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-09_seq_2',) {'whole': None} Took 0.1135 seconds
2023-05-16 17:50:58,578 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-10_seq_2',) {'whole': None} Took 0.1100 seconds
2023-05-16 17:50:58,687 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-10_seq_3',) {'whole': None} Took 0.1007 seconds
2023-05-16 17:50:58,765 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-12_seq_0',) {'whole': None} Took 0.0894 seconds
2023-05-16 17:50:58,859 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-12_seq_2',) {'whole': None} Took 0.0900 seconds
2023-05-16 17:50:58,968 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-13_seq_1',) {'whole': None} Took 0.1044 seconds
2023-05-16 17:50:59,078 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-13_seq_2',) {'whole': None} Took 0.1060 seconds
2023-05-16 17:50:59,171 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-14_seq_0',) {'whole': None} Took 0.0933 seconds
2023-05-16 17:50:59,265 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-14_seq_1',) {'whole': None} Took 0.1024 seconds
2023-05-16 17:50:59,374 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-14_seq_2',) {'whole': None} Took 0.1055 seconds
2023-05-16 17:50:59,484 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-15_seq_4',) {'whole': None} Took 0.1034 seconds
2023-05-16 17:50:59,593 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-16_seq_1',) {'whole': None} Took 0.1068 seconds
2023-05-16 17:50:59,671 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-16_seq_2',) {'whole': None} Took 0.0904 seconds
2023-05-16 17:50:59,781 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-17_seq_0',) {'whole': None} Took 0.1077 seconds
2023-05-16 17:50:59,890 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-17_seq_2',) {'whole': None} Took 0.1081 seconds
2023-05-16 17:50:59,984 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-18_seq_0',) {'whole': None} Took 0.0969 seconds
2023-05-16 17:51:00,093 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-18_seq_1',) {'whole': None} Took 0.1037 seconds
2023-05-16 17:51:00,187 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-19_seq_0',) {'whole': None} Took 0.0874 seconds
2023-05-16 17:51:00,296 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-19_seq_1',) {'whole': None} Took 0.1095 seconds
2023-05-16 17:51:00,390 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-20_seq_0',) {'whole': None} Took 0.1027 seconds
2023-05-16 17:51:00,484 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-20_seq_4',) {'whole': None} Took 0.0953 seconds
2023-05-16 17:51:00,593 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-21_seq_0',) {'whole': None} Took 0.0946 seconds
2023-05-16 17:51:00,687 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-23_seq_1',) {'whole': None} Took 0.1028 seconds
2023-05-16 17:51:00,781 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-23_seq_2',) {'whole': None} Took 0.0878 seconds
2023-05-16 17:51:00,890 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-24_seq_0',) {'whole': None} Took 0.1155 seconds
2023-05-16 17:51:00,999 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-24_seq_2',) {'whole': None} Took 0.1095 seconds
2023-05-16 17:51:01,109 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-25_seq_1',) {'whole': None} Took 0.1079 seconds
2023-05-16 17:51:01,203 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-26_seq_0',) {'whole': None} Took 0.0987 seconds
2023-05-16 17:51:01,328 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-27_seq_3',) {'whole': None} Took 0.1146 seconds
2023-05-16 17:51:01,437 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-28_seq_1',) {'whole': None} Took 0.1121 seconds
2023-05-16 17:51:01,546 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-28_seq_2',) {'whole': None} Took 0.1130 seconds
2023-05-16 17:51:01,687 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-28_seq_3',) {'whole': None} Took 0.1331 seconds
2023-05-16 17:51:01,796 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-29_seq_0',) {'whole': None} Took 0.1061 seconds
2023-05-16 17:51:01,906 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-29_seq_1',) {'whole': None} Took 0.1074 seconds
2023-05-16 17:51:02,015 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-29_seq_2',) {'whole': None} Took 0.1095 seconds
2023-05-16 17:51:02,124 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-30_seq_0',) {'whole': None} Took 0.1164 seconds
2023-05-16 17:51:02,234 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-06-30_seq_1',) {'whole': None} Took 0.1119 seconds
2023-05-16 17:51:02,343 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-01_seq_1',) {'whole': None} Took 0.1115 seconds
2023-05-16 17:51:02,453 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-02_seq_2',) {'whole': None} Took 0.1082 seconds
2023-05-16 17:51:02,578 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-03_seq_2',) {'whole': None} Took 0.1135 seconds
2023-05-16 17:51:02,687 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-04_seq_2',) {'whole': None} Took 0.1119 seconds
2023-05-16 17:51:02,812 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-04_seq_4',) {'whole': None} Took 0.1342 seconds
2023-05-16 17:51:02,921 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-05_seq_1',) {'whole': None} Took 0.1112 seconds
2023-05-16 17:51:03,046 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-07_seq_3',) {'whole': None} Took 0.1131 seconds
2023-05-16 17:51:03,203 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-08_seq_1',) {'whole': None} Took 0.1582 seconds
2023-05-16 17:51:03,312 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-09_seq_0',) {'whole': None} Took 0.1153 seconds
2023-05-16 17:51:03,453 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-09_seq_2',) {'whole': None} Took 0.1305 seconds
2023-05-16 17:51:03,578 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-10_seq_3',) {'whole': None} Took 0.1293 seconds
2023-05-16 17:51:03,734 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-11_seq_0',) {'whole': None} Took 0.1515 seconds
2023-05-16 17:51:03,843 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-11_seq_1',) {'whole': None} Took 0.1174 seconds
2023-05-16 17:51:04,046 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-11_seq_2',) {'whole': None} Took 0.2051 seconds
2023-05-16 17:51:04,156 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-13_seq_0',) {'whole': None} Took 0.1082 seconds
2023-05-16 17:51:04,312 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-14_seq_4',) {'whole': None} Took 0.1473 seconds
2023-05-16 17:51:04,437 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-15_seq_1',) {'whole': None} Took 0.1302 seconds
2023-05-16 17:51:04,578 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-16_seq_2',) {'whole': None} Took 0.1354 seconds
2023-05-16 17:51:04,703 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-16_seq_3',) {'whole': None} Took 0.1257 seconds
2023-05-16 17:51:04,843 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-16_seq_4',) {'whole': None} Took 0.1465 seconds
2023-05-16 17:51:04,984 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-17_seq_6',) {'whole': None} Took 0.1295 seconds
2023-05-16 17:51:05,109 - INFO - Function readdataset('C:\\Users\\Perseo\\Documents\\Ciuffetti\\Dataset_Parquets\\2022-07-18_seq_1',) {'whole': None} Took 0.1274 seconds
